Structure_ID,Steere_ID,Database_Appearance,Site_Name,Site_Number,State,County,Period,Period_Certainty,Type,Structure,Shape_Class,Long_dimension,Short_dimension,Area_square_m,Functional_Class,Reference
2143,911,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 92,Rectangular,4,4,18,D,Steere 2011; Wilson 2008
2144,912,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 93,Rectangular,11,4,47,D,Steere 2011; Wilson 2008
2145,913,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 94,Rectangular,8,5,44,D,Steere 2011; Wilson 2008
2146,914,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 95,Rectangular,9,7,64,ND,Steere 2011; Wilson 2008
2147,915,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 96,,,,,D,Steere 2011; Wilson 2008
2148,916,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 97,Rectangular,5,5,22,D,Steere 2011; Wilson 2008
2149,917,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 98,,,,,D,Steere 2011; Wilson 2008
2150,918,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 99,,,,,D,Steere 2011; Wilson 2008
2151,919,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 100,,,,,D,Steere 2011; Wilson 2008
2152,920,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 101,Rectangular,6,5,27,D,Steere 2011; Wilson 2008
2153,921,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 102,,,,,D,Steere 2011; Wilson 2008
2154,922,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 103,,,,,D,Steere 2011; Wilson 2008
2155,923,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 104,,,,,D,Steere 2011; Wilson 2008
2156,924,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 105,,,,,D,Steere 2011; Wilson 2008
2157,925,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 106,,,,,D,Steere 2011; Wilson 2008
2158,926,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 107,,,,,D,Steere 2011; Wilson 2008
2159,927,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 108,,,,,D,Steere 2011; Wilson 2008
2160,928,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 109,,,,,D,Steere 2011; Wilson 2008
2161,929,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 110,,,,,D,Steere 2011; Wilson 2008
2162,930,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 111,,,,,D,Steere 2011; Wilson 2008
2163,931,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 112,,,,,D,Steere 2011; Wilson 2008
2164,932,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 113,,,,,D,Steere 2011; Wilson 2008
2165,933,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 114,Rectangular,5,5,23,D,Steere 2011; Wilson 2008
2166,934,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 115,Rectangular,4,4,14,D,Steere 2011; Wilson 2008
2167,935,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 116,Rectangular,6,5,32,D,Steere 2011; Wilson 2008
2168,936,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 117,,,,,D,Steere 2011; Wilson 2008
2169,937,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 118,,,,,D,Steere 2011; Wilson 2008
2170,938,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 119,Rectangular,6,4,25,D,Steere 2011; Wilson 2008
2171,939,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 120,,,,,D,Steere 2011; Wilson 2008
2172,940,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 121,Rectangular,5,5,23,D,Steere 2011; Wilson 2008
2173,941,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 122,Rectangular,4,4,16,D,Steere 2011; Wilson 2008
2174,942,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 123,Rectangular,5,4,19,D,Steere 2011; Wilson 2008
2175,943,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 124,Rectangular,3,3,8,D,Steere 2011; Wilson 2008
2176,944,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 125,,,,,D,Steere 2011; Wilson 2008
2177,945,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 126,,,,,D,Steere 2011; Wilson 2008
2178,946,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 127,Rectangular,5,4,21,D,Steere 2011; Wilson 2008
2179,947,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 128,Rectangular,5,4,19,D,Steere 2011; Wilson 2008
2180,948,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 129,Rectangular,6,5,29,D,Steere 2011; Wilson 2008
2181,949,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 130,,,,,D,Steere 2011; Wilson 2008
2182,950,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 131,,,,,ND,Steere 2011; Wilson 2008
2183,951,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 132,Rectangular,5,5,23,D,Steere 2011; Wilson 2008
2184,952,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 133,Rectangular,6,5,29,D,Steere 2011; Wilson 2008
2185,953,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 134,Rectangular,3.75999999,3.680000067,14.06000042,D,Steere 2011; Wilson 2008
2186,954,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 135,,,,,ND,Steere 2011; Wilson 2008
2187,955,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 136,Rectangular,4.409999847,4.340000153,18.85000038,D,Steere 2011; Wilson 2008
2188,956,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 137,Rectangular,3.819999933,3.819999933,14.84000015,D,Steere 2011; Wilson 2008
2189,957,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 138,Rectangular,5.710000038,5.400000095,30.01000023,D,Steere 2011; Wilson 2008
2190,958,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 139,,,,,D,Steere 2011; Wilson 2008
2191,959,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,Structure 140,Rectangular,4.150000095,3.779999971,15.88000011,D,Steere 2011; Wilson 2008
2046,966,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,ECB Structure 1,Rectangular,,,,D,Lacquement 2004; Scarry 1995; Steere 2011; Wilson 2008
2047,967,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,ECB Structure 2,,,,,D,Lacquement 2004; Scarry 1995; Steere 2011; Wilson 2008
2048,968,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,ECB Structure 3,Rectangular,,,,D,Lacquement 2004; Scarry 1995; Steere 2011; Wilson 2008
705,969,2014_02_25,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,ECB Structure 4,Rectangular,3.599999905,3.599999905,13,D,Lacquement 2004; Scarry 1995; Steere 2011; Wilson 2008
2049,,2014_03_12,Moundville,1-Tu-500,AL,Hale/Tuscaloosa AL,09 EM/Miss,,Structure,ECB Structure 6a,,,,,D,Lacquement 2004; Scarry 1995
745,,2014_02_25,Lichliter Village,,OH,Franklin OH,07 MW-LW,,Structure,House 1,Elliptical,14.6,14.6,167.4,D,Allman 1957
746,,2014_02_25,Lichliter Village,,OH,Franklin OH,07 MW-LW,,Structure,House 2,,,,,D,Allman 1957
747,,2014_02_25,Lichliter Village,,OH,Franklin OH,07 MW-LW,,Structure,House 3,,,,,D,Allman 1957
748,,2014_02_25,Lichliter Village,,OH,Franklin OH,07 MW-LW,,Structure,House 4,,,,,D,Allman 1957
749,,2014_02_25,Cady,20-Mb-155-157,MI,Macomb MI,04 LA,?,Structure,House near K4406,Elliptical,2.7,2.7,5.7,D,Strachan 1974:103
750,,2014_02_25,Cady,20-Mb-155-157,MI,Macomb MI,,,Structure,House near R2008,Elliptical,4.6,4.6,16.6,D,Strachan 1974:107
751,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 128,Rectangular,4.85,2.5,12.12,D,Collins 1990
752,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 133,Rectangular,4.4,2.8,12.32,D,Collins 1990
753,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 189,Rectangular,5.3,2.7,14.3,D,Collins 1990
754,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 192,Rectangular,4.8,2.7,12.96,D,Collins 1990
755,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 265,Rectangular,4.4,2.6,11.44,D,Collins 1990
756,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 282,Rectangular,5.4,2.6,14.04,D,Collins 1990
757,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 283,Rectangular,4.8,2.9,13.92,D,Collins 1990
758,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 321,Rectangular,5.4,3,16.2,D,Collins 1990
759,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 338,Rectangular,4.6,2.6,11.96,D,Collins 1990
760,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 342,Rectangular,5,2.9,14.5,D,Collins 1990
761,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 305,Rectangular,4.5,2.4,10.8,D,Collins 1990
762,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 344,Rectangular,3.6,2.25,8.1,D,Collins 1990
763,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 8,Irregular/other,4.65,2.7,12.5,D,Collins 1990
764,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 287,Irregular/other,6.25,3.25,23.69,D,Collins 1990
765,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 156,Rectangular,3.3,,,D,Collins 1990
766,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 436,Rectangular,4.2,2.15,9.03,D,Collins 1990
767,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 99,Rectangular,6.6,2.9,19.14,D,Collins 1990
768,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 154,Rectangular,4.75,3.1,14.72,D,Collins 1990
769,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 188,Rectangular,5.8,2.8,16.24,D,Collins 1990
770,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 212,Rectangular,5,2.8,14,D,Collins 1990
771,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 215,Rectangular,5.7,3,17.1,D,Collins 1990
772,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 233,Rectangular,5.84,2.86,16.7,D,Collins 1990
773,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 285,Rectangular,4.8,2.4,11.52,D,Collins 1990
774,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 309,Rectangular,5.5,2.66,14.63,D,Collins 1990
775,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 348,Rectangular,5.1,2.7,13.77,D,Collins 1990
776,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 349,Rectangular,5.7,3.1,17.67,D,Collins 1990
777,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 361,Rectangular,5,2.6,13,D,Collins 1990
778,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 380,Rectangular,6,3.6,21.6,D,Collins 1990
779,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 409,Rectangular,5.3,2.85,15.1,D,Collins 1990
780,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 425,Rectangular,5.4,2.6,14.04,D,Collins 1990
781,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 426,Rectangular,6,3.6,21.6,D,Collins 1990
782,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 437,Rectangular,4.85,2.95,14.3,D,Collins 1990
783,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 438,Rectangular,4.65,2.95,13.71,D,Collins 1990
784,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 455,Rectangular,5.51,3.1,17.08,D,Collins 1990
785,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 12,Rectangular,3.4,2.32,7.88,D,Collins 1990
786,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 97,Rectangular,4,2.5,10,D,Collins 1990
787,198,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 155,Rectangular,3.75,2.36,8.85,D,Collins 1990
788,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 186,Rectangular,4.4,2.2,9.68,D,Collins 1990
789,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 286,Rectangular,4.7,2.2,10.34,D,Collins 1990
790,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 304,Rectangular,4.5,2.4,10.8,D,Collins 1990
791,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 306,Rectangular,2.4,,,D,Collins 1990
792,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 336,Rectangular,4.5,2.4,10.8,D,Collins 1990
793,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 393,Rectangular,3.8,2.3,8.74,D,Collins 1990
794,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 179,Rectangular,3.7,3.2,11.84,D,Collins 1990
795,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 207,Rectangular,5.6,4.8,26.88,D,Collins 1990
796,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 131,Irregular/other,6.1,2.4,19.64,D,Collins 1990
797,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 387,Irregular/other,4.2,2.2,9.38,D,Collins 1990
798,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 92,Rectangular,7.48,4.3,32.16,D,Collins 1990
799,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 168,Rectangular,6.16,3.2,19.71,D,Collins 1990
800,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 177,Rectangular,6.16,2.9,17.86,D,Collins 1990
801,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 178,Rectangular,6.5,3.8,24.17,D,Collins 1990
802,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 199,Rectangular,5.7,3,17.1,D,Collins 1990
803,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 213,Rectangular,6.6,3.4,22.44,D,Collins 1990
804,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 324,Rectangular,5.85,2.8,16.38,D,Collins 1990
805,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 381,Rectangular,6.4,3.9,24.96,D,Collins 1990
806,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 390,Rectangular,6,3.55,21.3,D,Collins 1990
807,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 391,Rectangular,5.5,3.2,17.6,D,Collins 1990
808,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 430,Rectangular,6.7,4.5,30.5,D,Collins 1990
809,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 443,Rectangular,7.2,,,D,Collins 1990
810,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 427,Rectangular,5,4,20,D,Collins 1990
811,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 428,Rectangular,4.2,3.4,14.2,D,Collins 1990
812,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 429,Rectangular,6,4.1,24.6,D,Collins 1990
813,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 143,Rectangular,5.1,4,20.4,D,Collins 1990
814,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 250,Rectangular,4.55,3.5,15.92,D,Collins 1990
815,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 367,Rectangular,6.68,5.6,37.41,D,Collins 1990
816,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 368,Rectangular,5.4,5.3,28.62,D,Collins 1990
817,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 369,Rectangular,4.6,3.7,17.02,D,Collins 1990
818,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 408,Rectangular,3.9,3.25,12.67,D,Collins 1990
819,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 440,Rectangular,4.6,4,18.4,D,Collins 1990
820,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 442,Rectangular,4.85,4,19.4,D,Collins 1990
821,,2014_02_25,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,Feature 332,Irregular/other,3.8,3.7,14.06,D,Collins 1990
1792,143,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 42,Rectangular,2.400000095,2.299999952,5.5,S,Pauketat 1998:72; Steere 2011
1793,144,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 47,Rectangular,2.700000048,1.799999952,4.900000095,D,Pauketat 1998:72; Steere 2011
1794,145,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 63,Rectangular,4.599999905,1.700000048,7.800000191,D,Pauketat 1998:72; Steere 2011
1795,146,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 75,Rectangular,2.700000048,1.600000024,4.300000191,D,Pauketat 1998:72; Steere 2011
1796,147,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 80,Rectangular,3.400000095,2.099999905,7.099999905,D,Pauketat 1998:72; Steere 2011
1797,148,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 81,Rectangular,3.700000048,1.899999976,7,D,Pauketat 1998:72; Steere 2011
1798,149,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 82,Rectangular,3.700000048,1.899999976,7,D,Pauketat 1998:72; Steere 2011
1799,150,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 89,Rectangular,2.5,2,5,D,Pauketat 1998:72; Steere 2011
1800,151,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 90,Rectangular,3.700000048,2.099999905,7.800000191,D,Pauketat 1998:72; Steere 2011
1801,152,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 92,Rectangular,3.700000048,2.099999905,7.800000191,D,Pauketat 1998:72; Steere 2011
1802,153,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 98,Rectangular,3.900000095,2,7.800000191,D,Pauketat 1998:72; Steere 2011
1803,154,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 105,Rectangular,4.099999905,2.099999905,8.600000381,D,Pauketat 1998:72; Steere 2011
1804,155,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 115-117,Rectangular,4,2.299999952,9.199999809,D,Pauketat 1998:72; Steere 2011
1805,156,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 18,Rectangular,4.099999905,2.400000095,9.800000191,D,Pauketat 1998:72; Steere 2011
1806,157,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 19,Rectangular,4.5,2.200000048,10,D,Pauketat 1998:72; Steere 2011
1807,158,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 20,Rectangular,4,2.200000048,8.800000191,D,Pauketat 1998:72; Steere 2011
1808,159,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 43,Rectangular,4.900000095,2.5,12.19999981,D,Pauketat 1998:72; Steere 2011
1809,160,2014_03_12,Cahokia,11-Ms-2/11-S-34,IL,Madison/Saint Clair IL,09 EM/Miss,,Structure,House 44,Rectangular,3.299999952,1.899999976,6.300000191,D,Pauketat 1998:72; Steere 2011
